geo;freq;siec;nrg_cons;unit;tax;currency;period;value;year;semester
EL;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.2923;2022;S1
ES;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.2676;2022;S1
FI;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1121;2022;S1
FR;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1539;2022;S1
HR;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1081;2022;S1
HU;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.0745;2022;S1
IE;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.2557;2022;S1
IS;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1119;2022;S1
IT;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.293;2022;S1
LI;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1852;2022;S1
LT;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1218;2022;S1
LU;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.159;2022;S1
LV;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1802;2022;S1
MD;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.097;2022;S1
ME;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.0814;2022;S1
MK;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.089;2022;S1
MT;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1473;2022;S1
NL;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.2203;2022;S1
NO;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1592;2022;S1
PL;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.0953;2022;S1
PT;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1783;2022;S1
RO;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1743;2022;S1
RS;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.0625;2022;S1
SE;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1417;2022;S1
SI;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.0994;2022;S1
SK;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.1239;2022;S1
TR;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.074;2022;S1
XK;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2022-S1;0.0582;2022;S1
AT;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1834;2022;S1
BA;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0762;2022;S1
BE;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.3102;2022;S1
BG;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0909;2022;S1
CY;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.2342;2022;S1
CZ;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1915;2022;S1
DE;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.2814;2022;S1
DK;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.3162;2022;S1
EA;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.2314;2022;S1
EE;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1693;2022;S1
EL;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.2207;2022;S1
ES;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.2924;2022;S1
FI;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1346;2022;S1
FR;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1748;2022;S1
HR;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.122;2022;S1
HU;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0745;2022;S1
IE;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.2063;2022;S1
IS;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0999;2022;S1
IT;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.3056;2022;S1
LI;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1997;2022;S1
LT;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.125;2022;S1
LU;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1785;2022;S1
LV;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1457;2022;S1
MD;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.097;2022;S1
ME;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0848;2022;S1
MK;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.089;2022;S1
MT;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1488;2022;S1
NL;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0097;2022;S1
NO;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1221;2022;S1
PL;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1442;2022;S1
PT;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.194;2022;S1
RO;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.195;2022;S1
RS;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0712;2022;S1
SE;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1341;2022;S1
SI;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1101;2022;S1
SK;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.1494;2022;S1
TR;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0765;2022;S1
XK;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2022-S1;0.0593;2022;S1
AL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.0976;2022;S2
AT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2614;2022;S2
BA;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1003;2022;S2
BE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.4586;2022;S2
BG;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1147;2022;S2
CY;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3377;2022;S2
CZ;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.0961;2022;S2
DE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3738;2022;S2
DK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.6095;2022;S2
EA;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3134;2022;S2
EE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2572;2022;S2
EL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2582;2022;S2
ES;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3848;2022;S2
FI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3254;2022;S2
FR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2582;2022;S2
GE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.08;2022;S2
HR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1586;2022;S2
HU;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.0983;2022;S2
IE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3272;2022;S2
IS;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.187;2022;S2
IT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.4025;2022;S2
LI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.26;2022;S2
LT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2716;2022;S2
LU;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2392;2022;S2
LV;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3015;2022;S2
MD;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1979;2022;S2
ME;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.105;2022;S2
MK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1033;2022;S2
MT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.152;2022;S2
NL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;-0.0801;2022;S2
NO;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3376;2022;S2
PL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1767;2022;S2
PT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2461;2022;S2
RO;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.345;2022;S2
RS;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.1028;2022;S2
SE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.3051;2022;S2
SI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2344;2022;S2
SK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.2106;2022;S2
TR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.089;2022;S2
XK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2022-S2;0.0655;2022;S2
AL;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0813;2022;S2
AT;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.236;2022;S2
BA;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0833;2022;S2
BE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.3892;2022;S2
BG;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0956;2022;S2
CY;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2689;2022;S2
CZ;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.247;2022;S2
DE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2637;2022;S2
DK;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.3815;2022;S2
EA;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2837;2022;S2
EE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.202;2022;S2
EL;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.4721;2022;S2
ES;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.3405;2022;S2
FI;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2437;2022;S2
FR;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2049;2022;S2
GE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0678;2022;S2
HR;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.1264;2022;S2
HU;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0774;2022;S2
IE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.4647;2022;S2
IS;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.1479;2022;S2
IT;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.364;2022;S2
LI;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.226;2022;S2
LT;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2244;2022;S2
LU;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.202;2022;S2
LV;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2463;2022;S2
MD;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.1827;2022;S2
ME;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0869;2022;S2
MK;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0984;2022;S2
MT;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.1433;2022;S2
NL;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.4023;2022;S2
NO;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.3631;2022;S2
PL;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.1093;2022;S2
PT;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2325;2022;S2
RO;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2715;2022;S2
RS;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0741;2022;S2
SE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.2737;2022;S2
SI;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.177;2022;S2
SK;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.15;2022;S2
TR;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0796;2022;S2
XK;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2022-S2;0.0599;2022;S2
AL;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0813;2022;S2
AT;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2178;2022;S2
BA;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0857;2022;S2
BE;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.4327;2022;S2
BG;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0956;2022;S2
CY;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2852;2022;S2
CZ;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0419;2022;S2
DE;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.3141;2022;S2
DK;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.4876;2022;S2
EA;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.278;2022;S2
EE;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2143;2022;S2
EL;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2434;2022;S2
ES;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.3666;2022;S2
FI;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2663;2022;S2
FR;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2262;2022;S2
GE;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0678;2022;S2
HR;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.1404;2022;S2
HU;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0774;2022;S2
IE;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.3002;2022;S2
IS;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.1508;2022;S2
IT;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.3695;2022;S2
LI;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2415;2022;S2
LT;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2244;2022;S2
LU;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2215;2022;S2
LV;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2492;2022;S2
MD;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.1827;2022;S2
ME;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0889;2022;S2
MK;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0984;2022;S2
MT;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.1448;2022;S2
NL;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;-0.0735;2022;S2
NO;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2765;2022;S2
PL;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.1663;2022;S2
PT;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2112;2022;S2
RO;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.29;2022;S2
RS;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0862;2022;S2
SE;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.2283;2022;S2
SI;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.202;2022;S2
SK;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.1755;2022;S2
TR;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0824;2022;S2
XK;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2022-S2;0.0606;2022;S2
AL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0976;2022;S2
AT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.237;2022;S2
BA;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0893;2022;S2
BE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.4489;2022;S2
BG;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1147;2022;S2
CY;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.3261;2022;S2
CZ;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1721;2022;S2
DE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.3357;2022;S2
DK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.5871;2022;S2
EA;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.288;2022;S2
EE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.265;2022;S2
EL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2438;2022;S2
ES;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.335;2022;S2
FI;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2474;2022;S2
FR;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2204;2022;S2
GE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0845;2022;S2
HR;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1479;2022;S2
HU;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1084;2022;S2
IE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.3225;2022;S2
IS;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1548;2022;S2
IT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.3641;2022;S2
LI;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2318;2022;S2
LT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2429;2022;S2
LU;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2042;2022;S2
LV;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2992;2022;S2
MD;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2245;2022;S2
ME;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0982;2022;S2
MK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.103;2022;S2
MT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1284;2022;S2
NL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1419;2022;S2
NO;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2302;2022;S2
PL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1604;2022;S2
PT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.2222;2022;S2
RO;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.3411;2022;S2
RS;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0869;2022;S2
SE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.274;2022;S2
SI;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1956;2022;S2
SK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.1884;2022;S2
TR;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0932;2022;S2
XK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2022-S2;0.0637;2022;S2
AL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0813;2022;S2
AT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.209;2022;S2
BA;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0738;2022;S2
BE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.3791;2022;S2
BG;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0956;2022;S2
CY;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2551;2022;S2
CZ;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2077;2022;S2
DE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2333;2022;S2
DK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.3636;2022;S2
EA;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2479;2022;S2
EE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2085;2022;S2
EL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.4556;2022;S2
ES;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2966;2022;S2
FI;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1806;2022;S2
FR;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1723;2022;S2
GE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0716;2022;S2
HR;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.117;2022;S2
HU;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0853;2022;S2
IE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.3823;2022;S2
IS;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.122;2022;S2
IT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.3192;2022;S2
LI;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1999;2022;S2
LT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2007;2022;S2
LU;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1696;2022;S2
LV;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2448;2022;S2
MD;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1976;2022;S2
ME;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0809;2022;S2
MK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0981;2022;S2
MT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1208;2022;S2
NL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.3256;2022;S2
NO;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2751;2022;S2
PL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1003;2022;S2
PT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1972;2022;S2
RO;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2683;2022;S2
RS;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0617;2022;S2
SE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.2489;2022;S2
SI;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1533;2022;S2
SK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.1315;2022;S2
TR;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0833;2022;S2
XK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2022-S2;0.0583;2022;S2
AL;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.0813;2022;S2
AT;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.1975;2022;S2
BA;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.0763;2022;S2
BE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.4235;2022;S2
BG;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.0956;2022;S2
CY;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2762;2022;S2
CZ;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.1261;2022;S2
DE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2822;2022;S2
DK;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.4697;2022;S2
EA;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2546;2022;S2
EE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2208;2022;S2
EL;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2304;2022;S2
ES;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.3189;2022;S2
FI;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2031;2022;S2
FR;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.1899;2022;S2
GE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.0716;2022;S2
HR;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.1309;2022;S2
HU;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.0853;2022;S2
IE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.2961;2022;S2
IS;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2022-S2;0.1248;2022;S2
